title,url
My favourite commercials,http://www.sqtalk.com/forum/forum/general/small-talk/1946-
TR On TR,http://www.sqtalk.com/forum/forum/general/small-talk/2407-
Where do you suggest spending New Years Eve?  London?  Or Switzerland?,http://www.sqtalk.com/forum/forum/general/small-talk/2495-
BRAUN BÜFFEL MEN'S WALLET question,http://www.sqtalk.com/forum/forum/general/small-talk/2585-
Princess Juliana Airport,http://www.sqtalk.com/forum/forum/general/small-talk/2582-
Internal China flights,http://www.sqtalk.com/forum/forum/general/small-talk/2387-
Help with identifying and locating restaurant in Tokyo,http://www.sqtalk.com/forum/forum/general/small-talk/2570-
The new W Seminyak - but where in Bali is Seminyak?,http://www.sqtalk.com/forum/forum/general/hotels-and-hotel-programs/2191-
Emirates To Firm Up More 777's At Dubai Air Show,http://www.sqtalk.com/forum/forum/general/small-talk/2506-
OpenTTD Online Multiplayer Match,http://www.sqtalk.com/forum/forum/general/small-talk/2432-
Happy Halloween,http://www.sqtalk.com/forum/forum/general/small-talk/2487-
Help with iPod please,http://www.sqtalk.com/forum/forum/general/small-talk/2409-
"UA Resume HKG<=> LAX on Oct 29, 07",http://www.sqtalk.com/forum/forum/general/small-talk/2454-
"TPE Spotting On Oct 27, 2007",http://www.sqtalk.com/forum/forum/general/small-talk/2447-
Good spirits among the cabin crew:  infectious,http://www.sqtalk.com/forum/forum/general/small-talk/2422-
Advice on phototaking  of the A380 first flight this thurs .,http://www.sqtalk.com/forum/forum/general/small-talk/2408-
Peanuts and the LPPS's Wife,http://www.sqtalk.com/forum/forum/general/small-talk/2395-
New Tumi Townhouse Collection,http://www.sqtalk.com/forum/forum/general/small-talk/2333-
FS Overland Installer(Serial Number),http://www.sqtalk.com/forum/forum/general/small-talk/2406-
"Citizens of Europe, clear the road :wink:",http://www.sqtalk.com/forum/forum/general/small-talk/2396-
Beautiful Blue Sky (Bibo no Aozora),http://www.sqtalk.com/forum/forum/general/small-talk/2388-
Visiting Pridnestrovie,http://www.sqtalk.com/forum/forum/general/small-talk/2378-
"Richard Aboulafia Speaks On 787, A380, A350",http://www.sqtalk.com/forum/forum/general/small-talk/2366-
Tourist Visa to Russia - Urgent Help Required,http://www.sqtalk.com/forum/forum/general/small-talk/2339-
Who are you rooting for this weekend?,http://www.sqtalk.com/forum/forum/general/small-talk/2317-
Cathay Pacific Takes Delivery Of First Boeing 777-300ER,http://www.sqtalk.com/forum/forum/general/small-talk/2324-
(Frequent) flying lexicon:  booking classes,http://www.sqtalk.com/forum/forum/general/small-talk/2347-
"NRT T1 & T2 Spotting on Oct 2, 2007",http://www.sqtalk.com/forum/forum/general/small-talk/2351-
"A380 @ SFO on Oct 4, 2007",http://www.sqtalk.com/forum/forum/general/small-talk/2350-
"Fleet Week at San Francisco on Oct 5, 07 featuring the A380 together with Blue Angels",http://www.sqtalk.com/forum/forum/general/small-talk/2349-
EADS Crises Gets Worse,http://www.sqtalk.com/forum/forum/general/small-talk/2336-
FINAL BOARDING CALL: SQ380: Airbus A380-800 Inaugural Flight,http://www.sqtalk.com/forum/forum/general/small-talk/2323-
Happy Mooncake Festival (aka Mid Autumn Festival),http://www.sqtalk.com/forum/forum/general/small-talk/2252-
BEST SQ SAFETY VIDEO.,http://www.sqtalk.com/forum/forum/general/small-talk/2322-
Is this too geeky?,http://www.sqtalk.com/forum/forum/general/small-talk/2277-
So we think we are road warriors eh ?,http://www.sqtalk.com/forum/forum/general/small-talk/2292-
"NRT Spotting on Sep 21~23, 2007",http://www.sqtalk.com/forum/forum/general/small-talk/2264-
Anybody Just Returned From Myanmar?,http://www.sqtalk.com/forum/forum/general/small-talk/2270-
Japan Dragnet about to begin.......,http://www.sqtalk.com/forum/forum/general/small-talk/2241-
Where to purchase the Blackberry 8310,http://www.sqtalk.com/forum/forum/general/small-talk/2250-
"SKL F Downgrade from Dom, to Piper, to......this maybe?!",http://www.sqtalk.com/forum/forum/general/small-talk/2261-
MEL vs SYD: the latest frontier...bars vs pubs!,http://www.sqtalk.com/forum/forum/general/small-talk/2260-
very OT: INDIA WORLD CHAMPS WHOHOOO,http://www.sqtalk.com/forum/forum/general/small-talk/2245-
JAL getting rid of 747 classics (T.T),http://www.sqtalk.com/forum/forum/general/small-talk/2178-
First-class lounge porn download arrest,http://www.sqtalk.com/forum/forum/general/small-talk/2243-
Rant: I Want To Return To Saigon,http://www.sqtalk.com/forum/forum/general/small-talk/2225-
the best airline websites,http://www.sqtalk.com/forum/forum/general/small-talk/2232-
Boeing's Dreamliner could be unsafe: report,http://www.sqtalk.com/forum/forum/general/small-talk/2221-
Lon-Syd-Lon by BUS!,http://www.sqtalk.com/forum/forum/general/small-talk/2214-
AMEX - 2 4 1 Travel,http://www.sqtalk.com/forum/forum/general/small-talk/2230-
Would you recommend to get new iPod touch?,http://www.sqtalk.com/forum/forum/general/small-talk/2218-
I Love The Sound Of Idle Aircraft Engines,http://www.sqtalk.com/forum/forum/general/small-talk/1536-
Accross the Universe,http://www.sqtalk.com/forum/forum/general/small-talk/2198-
In-flight Internet to return Q1 2008,http://www.sqtalk.com/forum/forum/general/small-talk/1763-
How often does SQ washes its planes?,http://www.sqtalk.com/forum/forum/singapore-airlines/all-about-singapore-airlines/2184-
flying on rare/old aircraft,http://www.sqtalk.com/forum/forum/general/small-talk/2111-
My fare was zapped.....,http://www.sqtalk.com/forum/forum/general/small-talk/2193-
S'pore Airshow 2008: RSAF's Black Knights to fly all F-16s adding new moves,http://www.sqtalk.com/forum/forum/general/small-talk/2171-
wonder???,http://www.sqtalk.com/forum/forum/singapore-airlines/sq-operated-partner-and-contract-lounges/2188-
8.0 quake hits Indonesia's Sumatra,http://www.sqtalk.com/forum/forum/general/small-talk/2179-
Gone ... but not forgotten  9/11,http://www.sqtalk.com/forum/forum/general/small-talk/2170-
why what about there new first class on a380,http://www.sqtalk.com/forum/forum/singapore-airlines/all-about-singapore-airlines/2172-
Anyone know their names?,http://www.sqtalk.com/forum/forum/general/small-talk/2139-
Best FA Uniform,http://www.sqtalk.com/forum/forum/general/small-talk/2134-
"""First"" Boarding Question",http://www.sqtalk.com/forum/forum/general/small-talk/2122-
RIP Luciano Pavarotti,http://www.sqtalk.com/forum/forum/general/small-talk/2132-
Uncle Boh Tong Blog and the interesting responses on his blog...,http://www.sqtalk.com/forum/forum/general/small-talk/2126-
The quality of champagnes served onboard,http://www.sqtalk.com/forum/forum/general/small-talk/2133-
I am done flying for the year =(,http://www.sqtalk.com/forum/forum/general/small-talk/2015-
Window seats - do you prefer A or K?,http://www.sqtalk.com/forum/forum/general/small-talk/1978-
Best airline livery,http://www.sqtalk.com/forum/forum/general/small-talk/2106-
Transfer in YYZ?,http://www.sqtalk.com/forum/forum/general/small-talk/2016-
Airbus A300's production line is being off,http://www.sqtalk.com/forum/forum/general/small-talk/2004-
Who do you think shall be the next *A member?,http://www.sqtalk.com/forum/forum/general/small-talk/2108-
SIA A380 Horoscope,http://www.sqtalk.com/forum/forum/general/small-talk/2105-
SQ and MH safety videos,http://www.sqtalk.com/forum/forum/general/small-talk/2002-
Price of Blackberry in Changi (Or Singapore),http://www.sqtalk.com/forum/forum/general/singapore-changi-airport/2017-
Which airlines' flight attendents you think is the best,http://www.sqtalk.com/forum/forum/general/small-talk/2011-
$20K Suitcase,http://www.sqtalk.com/forum/forum/general/small-talk/2007-
405: Pretty cool amateur short film about a crash landing on an LA freeway,http://www.sqtalk.com/forum/forum/general/small-talk/1996-
Merdeka! Happy 50th Malaysia!,http://www.sqtalk.com/forum/forum/general/small-talk/2006-
Inside the curtained security booths at ZRH,http://www.sqtalk.com/forum/forum/general/small-talk/1977-
"B737NG & A320 series, which one do you prefer?",http://www.sqtalk.com/forum/forum/general/small-talk/1928-
Top Ten Airlines,http://www.sqtalk.com/forum/forum/general/small-talk/1924-
Do You Use Compatible Battery Packs?,http://www.sqtalk.com/forum/forum/general/small-talk/1972-
Which airlines have windows in their toilets?,http://www.sqtalk.com/forum/forum/general/small-talk/1951-
Uniquely Singapore? Comparing SE Asia tourism ads,http://www.sqtalk.com/forum/forum/general/small-talk/1975-
Computers-What Are You Using?,http://www.sqtalk.com/forum/forum/general/small-talk/1663-
Announced: Expansion of MEL's international terminal,http://www.sqtalk.com/forum/forum/general/small-talk/1967-
Ideas Needed: Ho Chi Minh City,http://www.sqtalk.com/forum/forum/general/small-talk/1837-
SQ goes behind their words,http://www.sqtalk.com/forum/forum/singapore-airlines/all-about-singapore-airlines/1963-
"SIA ""Tropical Megatop""",http://www.sqtalk.com/forum/forum/general/small-talk/908-
What's the furthest you've been from home? Ever been to its antipodal city?,http://www.sqtalk.com/forum/forum/general/small-talk/1919-
Who Is Looking For A Job In The Aviation Industry?,http://www.sqtalk.com/forum/forum/general/small-talk/1793-
Can anyone explain this !!!??,http://www.sqtalk.com/forum/forum/general/small-talk/1923-
ugly!!!,http://www.sqtalk.com/forum/forum/general/small-talk/1915-
SQ radio (beta),http://www.sqtalk.com/forum/forum/general/small-talk/1936-
Global Incident Map,http://www.sqtalk.com/forum/forum/general/small-talk/1934-
LAX tearing down a historicle building?,http://www.sqtalk.com/forum/forum/general/small-talk/1917-
Dubbings,http://www.sqtalk.com/forum/forum/general/small-talk/1914-
Citibank PremierMiles card (SIN),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1899-
Computer failure strands thousands at LAX,http://www.sqtalk.com/forum/forum/general/small-talk/1871-
Which airlines have you flown with?,http://www.sqtalk.com/forum/forum/general/small-talk/1839-
When Did You First Fly Business Class?,http://www.sqtalk.com/forum/forum/general/small-talk/1788-
Visiting the Cockpit: SQTalker Experiences,http://www.sqtalk.com/forum/forum/general/small-talk/1623-
"What ""ONE"" element of SQ is more important to you above all others?",http://www.sqtalk.com/forum/forum/singapore-airlines/all-about-singapore-airlines/1880-
Travel News/Updates: Bookmark Me Now!,http://www.sqtalk.com/forum/forum/general/small-talk/1860-
Is There A Market For 100-Seaters Here?,http://www.sqtalk.com/forum/forum/general/small-talk/1757-
Has anyone ever tried Embraer's E-jets?,http://www.sqtalk.com/forum/forum/general/small-talk/1803-
New at MEL - Express path for passport control and security,http://www.sqtalk.com/forum/forum/general/small-talk/1776-
Sun - August 12th - Perseid Shower,http://www.sqtalk.com/forum/forum/general/small-talk/1744-
SQ - the airline which even other airlines think about (it seems)!,http://www.sqtalk.com/forum/forum/general/small-talk/1781-
LX A330 F Cabin (Pictures),http://www.sqtalk.com/forum/forum/other-airlines/star-alliance-partners/1780-
Ideas for 6 hours in Singapore,http://www.sqtalk.com/forum/forum/general/singapore-changi-airport/1770-
SQTalk Poll: The friendliest Immigration officers?,http://www.sqtalk.com/forum/forum/general/small-talk/159-
Kai Sheng's questions and comments,http://www.sqtalk.com/forum/forum/general/small-talk/1178-
Assistance Needed: Aviation Outlook Summit,http://www.sqtalk.com/forum/forum/general/small-talk/1733-
Simpsons,http://www.sqtalk.com/forum/forum/general/small-talk/1703-
Music tracks that remind you of SQ trips,http://www.sqtalk.com/forum/forum/general/small-talk/1492-
I'm flying Traitor Air,http://www.sqtalk.com/forum/forum/general/small-talk/1622-
Wearing F Pyjamas in C,http://www.sqtalk.com/forum/forum/general/small-talk/1643-
Airbourne disco!,http://www.sqtalk.com/forum/forum/general/small-talk/1664-
Slow Day In Office,http://www.sqtalk.com/forum/forum/general/small-talk/1672-
Inflight Garlic Bread,http://www.sqtalk.com/forum/forum/general/small-talk/1391-
What can I do in FRA for 10 Hours....,http://www.sqtalk.com/forum/forum/general/small-talk/1453-
Advice on BD frequent flyer scheme,http://www.sqtalk.com/forum/forum/general/small-talk/1572-
Antler suitcases,http://www.sqtalk.com/forum/forum/general/small-talk/1455-
US custom clearance question,http://www.sqtalk.com/forum/forum/general/small-talk/1606-
What goes through your head when you fly more than your 'fair' share?,http://www.sqtalk.com/forum/forum/general/small-talk/1620-
New faces on the SQ website,http://www.sqtalk.com/forum/forum/general/small-talk/1603-
GLA Airport Incident,http://www.sqtalk.com/forum/forum/general/small-talk/1546-
"New Bangkok airport unsafe, says Iata study",http://www.sqtalk.com/forum/forum/general/small-talk/1583-
"B787 Rollout on July 8, 2007 (7-8-07)",http://www.sqtalk.com/forum/forum/general/small-talk/1590-
Ask Zvezda,http://www.sqtalk.com/forum/forum/general/small-talk/1615-
Happy Canada Day!,http://www.sqtalk.com/forum/forum/general/small-talk/1556-
"The ""renewed"" Triple7-World",http://www.sqtalk.com/forum/forum/general/small-talk/1588-
High altitude flights spark symptoms,http://www.sqtalk.com/forum/forum/general/small-talk/1576-
on a lighter note...,http://www.sqtalk.com/forum/forum/general/small-talk/1575-
Q's from a first-time visitor about arrival in Australia,http://www.sqtalk.com/forum/forum/general/small-talk/1569-
Happy Independence Day!,http://www.sqtalk.com/forum/forum/general/small-talk/1564-
Bader Models - Sale,http://www.sqtalk.com/forum/forum/general/small-talk/1529-
Spending The Day With Boeing At Le Bourget!,http://www.sqtalk.com/forum/forum/general/small-talk/1497-
guys kisses pretty SQ girl,http://www.sqtalk.com/forum/forum/general/small-talk/1205-
FT is a bummer,http://www.sqtalk.com/forum/forum/general/small-talk/1522-
Would you go to Ascot?,http://www.sqtalk.com/forum/forum/general/small-talk/1502-
Publicity for SQT,http://www.sqtalk.com/forum/forum/general/small-talk/1501-
Paris Airshow,http://www.sqtalk.com/forum/forum/general/small-talk/1465-
World's most expensive cities,http://www.sqtalk.com/forum/forum/general/small-talk/1464-
Do you cancel your unwanted confirmed flights?,http://www.sqtalk.com/forum/forum/general/small-talk/1471-
Best airline to travel in Y on longhaul,http://www.sqtalk.com/forum/forum/general/small-talk/1472-
Don't-fly case 'idiotic',http://www.sqtalk.com/forum/forum/general/small-talk/1446-
For sale **************************,http://www.sqtalk.com/forum/forum/general/small-talk/1460-
SQ Sales/Marketing Manager registered on TOF,http://www.sqtalk.com/forum/forum/general/small-talk/1398-
Entry requirements for Indonesia,http://www.sqtalk.com/forum/forum/general/small-talk/1428-
tourist spot,http://www.sqtalk.com/forum/forum/general/singapore-changi-airport/1419-
IATA extends compulsory eticketing deadline,http://www.sqtalk.com/forum/forum/general/small-talk/1417-
Malaysia PM to remarry,http://www.sqtalk.com/forum/forum/general/small-talk/1410-
Best cities in the world to live - CGK & KeithMel will be pleased :),http://www.sqtalk.com/forum/forum/general/small-talk/1358-
USAF diplomatic 747 and 737 at SIN today,http://www.sqtalk.com/forum/forum/general/small-talk/1384-
Nice Singapore Airline Video.,http://www.sqtalk.com/forum/forum/general/small-talk/1389-
Are they allow to drink in public?,http://www.sqtalk.com/forum/forum/general/small-talk/1387-
Tsunami Warning Signs in Thailand,http://www.sqtalk.com/forum/forum/general/small-talk/1370-
TA in Hong Kong,http://www.sqtalk.com/forum/forum/general/small-talk/1372-
Any SQ pilot around ?,http://www.sqtalk.com/forum/forum/general/small-talk/1363-
Is it a Bird or a Plane,http://www.sqtalk.com/forum/forum/general/small-talk/1352-
snakes on a plane... well nearly,http://www.sqtalk.com/forum/forum/general/small-talk/1331-
Friday SQ funny spotted on eBay,http://www.sqtalk.com/forum/forum/general/small-talk/1298-
Is there something going on in Athens ?.,http://www.sqtalk.com/forum/forum/general/small-talk/1322-
SFO Security,http://www.sqtalk.com/forum/forum/general/small-talk/1295-
"B787 @ Everett, WA",http://www.sqtalk.com/forum/forum/general/small-talk/1241-
Any Bloggers Out Here?,http://www.sqtalk.com/forum/forum/general/small-talk/1250-
Forces of Darkness vanquished in FA Cup,http://www.sqtalk.com/forum/forum/general/small-talk/1302-
can anyone guess where this photo was taken,http://www.sqtalk.com/forum/forum/general/small-talk/1286-
Please Help:  Survey for Biz Travelers to Europe,http://www.sqtalk.com/forum/forum/general/small-talk/1287-
Pickpocket in Brussels,http://www.sqtalk.com/forum/forum/general/small-talk/1036-
Frequent Flyer loves high air-mile club,http://www.sqtalk.com/forum/forum/general/small-talk/1081-
SIMPLY AMAZING!,http://www.sqtalk.com/forum/forum/general/small-talk/1262-
Anyone here currently living in Japan?,http://www.sqtalk.com/forum/forum/general/small-talk/1239-
Unimportant tripe for the day.......,http://www.sqtalk.com/forum/forum/general/small-talk/1249-
Other Asia Airline-Themed Forums,http://www.sqtalk.com/forum/forum/general/small-talk/1222-
"BOEING ASSEMBLY FACILITY Air Canada 77W @ EVERETT, WA",http://www.sqtalk.com/forum/forum/general/small-talk/1240-
State Farm Auto. Ins. TV Advertisement: SQ vs. AA ????,http://www.sqtalk.com/forum/forum/general/small-talk/1180-
What type of flying to appeals to you? Puddle Jumper or Luxury Liner?,http://www.sqtalk.com/forum/forum/general/small-talk/1029-
Music plays...,http://www.sqtalk.com/forum/forum/general/small-talk/1056-
The Future for economy????,http://www.sqtalk.com/forum/forum/general/small-talk/1120-
TSA locks,http://www.sqtalk.com/forum/forum/general/small-talk/1122-
Way way OT : Watch winder,http://www.sqtalk.com/forum/forum/general/small-talk/1138-
HELP:  Transit Information,http://www.sqtalk.com/forum/forum/general/small-talk/1141-
Biscoff,http://www.sqtalk.com/forum/forum/general/small-talk/1135-
Unusual reasons for being remembered in your travels?,http://www.sqtalk.com/forum/forum/general/small-talk/377-
Garuda aircraft 'avoids' Nuclear capable missile,http://www.sqtalk.com/forum/forum/general/small-talk/1129-
changing a different airline,http://www.sqtalk.com/forum/forum/general/small-talk/1098-
"Some help uding the board, looking for a function",http://www.sqtalk.com/forum/forum/general/sqtalk-com-site-technical-issues/1082-
City you were born in,http://www.sqtalk.com/forum/forum/general/sqtalk-community/1075-
Old and new airports - how many have you been through ?,http://www.sqtalk.com/forum/forum/general/small-talk/1028-
illegal?,http://www.sqtalk.com/forum/forum/general/small-talk/1047-
How has your behaviour changed since joining SQT,http://www.sqtalk.com/forum/forum/general/small-talk/1017-
EU votes for Open Skies,http://www.sqtalk.com/forum/forum/general/small-talk/1021-
Modified Airliner Photos,http://www.sqtalk.com/forum/forum/general/small-talk/763-
Buying electronic gadgets from US,http://www.sqtalk.com/forum/forum/general/small-talk/982-
Minimum Connecting Time at BKK,http://www.sqtalk.com/forum/forum/general/small-talk/993-
SQ ranked number 2,http://www.sqtalk.com/forum/forum/general/small-talk/980-
Dubai airport shut after accident,http://www.sqtalk.com/forum/forum/general/small-talk/963-
Some questions about Barcelona,http://www.sqtalk.com/forum/forum/general/small-talk/843-
Weird Question.........,http://www.sqtalk.com/forum/forum/general/small-talk/218-
Oasis HK will get ANA's 744 but not SQ's 744,http://www.sqtalk.com/forum/forum/general/small-talk/954-
Boeing 787 Computer Generated Image Film,http://www.sqtalk.com/forum/forum/general/small-talk/953-
Emirates Airbus A380 favourite to replace iconic BA Concorde model on London Heathrow,http://www.sqtalk.com/forum/forum/general/small-talk/952-
"AKL, MEL and/or SYD ?",http://www.sqtalk.com/forum/forum/general/small-talk/947-
TOF has been sold,http://www.sqtalk.com/forum/forum/general/small-talk/942-
Special security screening area for premium pax ?,http://www.sqtalk.com/forum/forum/general/small-talk/934-
Ideas for US city to visit,http://www.sqtalk.com/forum/forum/general/small-talk/917-
CRJ-1000 announcement,http://www.sqtalk.com/forum/forum/general/small-talk/919-
For anyone passing SKL F between March 12 to 18,http://www.sqtalk.com/forum/forum/general/singapore-changi-airport/910-
SQTalk Poll:  Mission-specific luggage?,http://www.sqtalk.com/forum/forum/general/small-talk/905-
Need advice on SQ routing...,http://www.sqtalk.com/forum/forum/singapore-airlines/all-about-singapore-airlines/904-
What would you do about poachers of overhead bin space?,http://www.sqtalk.com/forum/forum/general/small-talk/895-
indonesian weather....,http://www.sqtalk.com/forum/forum/general/small-talk/894-
Happy Chinese New Year,http://www.sqtalk.com/forum/forum/general/small-talk/873-
Lounge patrons attitude,http://www.sqtalk.com/forum/forum/general/small-talk/877-
Check Your Flights: Winter Advisory for the Lake Regions,http://www.sqtalk.com/forum/forum/general/small-talk/851-
Question regarding CNY,http://www.sqtalk.com/forum/forum/general/small-talk/839-
SIN to Langkawi,http://www.sqtalk.com/forum/forum/general/small-talk/852-
Traitor Air F vs SQ F,http://www.sqtalk.com/forum/forum/general/small-talk/860-
Sydney:  How cold does it get in July?,http://www.sqtalk.com/forum/forum/general/small-talk/841-
Photo Transfer for Mac,http://www.sqtalk.com/forum/forum/general/small-talk/848-
singapore girl your a great way to fly.,http://www.sqtalk.com/forum/forum/general/small-talk/850-
Concorde Photo Essay,http://www.sqtalk.com/forum/forum/general/small-talk/847-
"Thailand to reopen old airport, giving Bangkok two hubs",http://www.sqtalk.com/forum/forum/general/small-talk/821-
Top Tier Loyalty Betrayal,http://www.sqtalk.com/forum/forum/general/small-talk/775-
Strange security systems at LHR T3,http://www.sqtalk.com/forum/forum/general/small-talk/812-
"""Local"" Fast Food Chains to Die for!!!!!!",http://www.sqtalk.com/forum/forum/general/small-talk/810-
"Business Travellers, please be nice to me",http://www.sqtalk.com/forum/forum/general/small-talk/803-
virgin america,http://www.sqtalk.com/forum/forum/general/small-talk/781-
Free Phones at Changi Airport,http://www.sqtalk.com/forum/forum/general/small-talk/788-
Playing Cards from SQ,http://www.sqtalk.com/forum/forum/general/small-talk/787-
Hope it is warm in your neck of the woods!,http://www.sqtalk.com/forum/forum/general/small-talk/758-
BKK Airport Unsafe?,http://www.sqtalk.com/forum/forum/general/small-talk/770-
Leave nationalistic BIAS out - Your 10 favourite cities on this planet and why?,http://www.sqtalk.com/forum/forum/general/small-talk/581-
Cheapo tix for two to MEL?,http://www.sqtalk.com/forum/forum/general/small-talk/743-
My Tumi Check-In Bag Went Astray,http://www.sqtalk.com/forum/forum/general/small-talk/741-
Have you ever been taken for a ride in a taxi ?,http://www.sqtalk.com/forum/forum/general/small-talk/661-
A380-wiring problem SOLVED!!!!,http://www.sqtalk.com/forum/forum/general/small-talk/725-
SQ 60 years?,http://www.sqtalk.com/forum/forum/general/small-talk/667-
"EADS warns of Airbus loss for 2006, stands by to announce orders race defeat by Boein",http://www.sqtalk.com/forum/forum/general/small-talk/700-
Ex-HKT Seaplane Shuttle service to start,http://www.sqtalk.com/forum/forum/general/small-talk/697-
The airline security screening playset,http://www.sqtalk.com/forum/forum/general/small-talk/609-
Two aircraft models for Christmas!,http://www.sqtalk.com/forum/forum/general/small-talk/549-
WOW I've become addicted to the internet,http://www.sqtalk.com/forum/forum/general/small-talk/674-
Airbus a380,http://www.sqtalk.com/forum/forum/general/small-talk/664-
Tumi Winter Sale!,http://www.sqtalk.com/forum/forum/general/small-talk/577-
All 10 fingers to be scanned for FBI database,http://www.sqtalk.com/forum/forum/general/small-talk/638-
What is your favorite airplane?,http://www.sqtalk.com/forum/forum/general/small-talk/642-
Don Muang to reopen for Domestic flights - including TG!!!,http://www.sqtalk.com/forum/forum/general/small-talk/668-
Silk air cabin crew,http://www.sqtalk.com/forum/forum/general/small-talk/666-
Man stung by a scorpion during UA flight,http://www.sqtalk.com/forum/forum/general/small-talk/655-
Live crocodile found in smuggler's suitcase at Hong Kong airport,http://www.sqtalk.com/forum/forum/general/small-talk/654-
New London Architecture,http://www.sqtalk.com/forum/forum/general/small-talk/637-
And the Award goes to...,http://www.sqtalk.com/forum/forum/general/small-talk/623-
Foie Gras,http://www.sqtalk.com/forum/forum/general/small-talk/615-
SQ1 extra stop,http://www.sqtalk.com/forum/forum/general/small-talk/585-
Tournament of Roses Parade,http://www.sqtalk.com/forum/forum/general/small-talk/599-
Your 2006 SQTalk travel awards!,http://www.sqtalk.com/forum/forum/general/small-talk/389-
Concorde F-BVFF @ CDG1,http://www.sqtalk.com/forum/forum/general/small-talk/569-
Happy New Year! Any My Resolution is..........,http://www.sqtalk.com/forum/forum/general/small-talk/597-
1K (^o^),http://www.sqtalk.com/forum/forum/general/small-talk/579-
any one myspace?,http://www.sqtalk.com/forum/forum/general/small-talk/576-
Water Cannon salute puts 777 out of service!,http://www.sqtalk.com/forum/forum/general/small-talk/467-
SQ uniform,http://www.sqtalk.com/forum/forum/general/small-talk/550-
SQ Cadet Pilots,http://www.sqtalk.com/forum/forum/general/small-talk/544-
Easing of ban on liquids in UK,http://www.sqtalk.com/forum/forum/general/small-talk/124-
What are Everyone's X'mas Plans?,http://www.sqtalk.com/forum/forum/general/small-talk/397-
Panasonic's in-flight internet service delayed until 2008,http://www.sqtalk.com/forum/forum/general/small-talk/519-
Are there any more ex-CMB bargains available ?,http://www.sqtalk.com/forum/forum/other-airlines/other-airlines-aa/521-
Malaysia's airports to introduce security fees for travelers,http://www.sqtalk.com/forum/forum/general/small-talk/512-
Funny ATC transcripts,http://www.sqtalk.com/forum/forum/general/small-talk/505-
E-rewards awards...,http://www.sqtalk.com/forum/forum/general/small-talk/492-
New Year Countdown,http://www.sqtalk.com/forum/forum/general/small-talk/476-
Passengers fly into a panic over stowaway mice,http://www.sqtalk.com/forum/forum/general/small-talk/448-
"""Take any more aircraft pics and you'll become a terror suspect""",http://www.sqtalk.com/forum/forum/general/small-talk/464-
why singapore airline is the best in the world,http://www.sqtalk.com/forum/forum/general/small-talk/452-
SIA 777-300er for fs2002,http://www.sqtalk.com/forum/forum/general/small-talk/341-
Another one bites the dust...,http://www.sqtalk.com/forum/forum/general/small-talk/432-
OT: nominate the UglyAlliance members,http://www.sqtalk.com/forum/forum/general/small-talk/429-
I get a long segment in F!,http://www.sqtalk.com/forum/forum/general/small-talk/372-
3000th A320!!! Bound for AirAsia!!!!,http://www.sqtalk.com/forum/forum/general/small-talk/434-
A380 Gets Easa Approval,http://www.sqtalk.com/forum/forum/general/small-talk/417-
SQ aircraft models (A380 and B773ER),http://www.sqtalk.com/forum/forum/general/small-talk/418-
The Airbus saga: How hubris and haste snarled the A380,http://www.sqtalk.com/forum/forum/general/small-talk/411-
"Ex-Sydney journo, Sydney Morning Herald both concede Melbourne to be superior!",http://www.sqtalk.com/forum/forum/general/small-talk/176-
Boeing 787 Program Ends Year with Celebration of Progress,http://www.sqtalk.com/forum/forum/general/small-talk/368-
UK to DOUBLE APD from 1 February!,http://www.sqtalk.com/forum/forum/general/small-talk/366-
Harsh Winters: Some Valuable Tips Please!!,http://www.sqtalk.com/forum/forum/general/small-talk/343-
Train from Guangzhou to Hong Kong,http://www.sqtalk.com/forum/forum/general/small-talk/358-
Thailand 'best value for money' !,http://www.sqtalk.com/forum/forum/general/small-talk/355-
Any takers for this item?,http://www.sqtalk.com/forum/forum/general/small-talk/317-
Passenger service charge will be collected when flights out of Thailand are ticketed,http://www.sqtalk.com/forum/forum/general/small-talk/338-
Need Cheap Ticket To HKG,http://www.sqtalk.com/forum/forum/general/small-talk/346-
Luggage tags - what do people use ?,http://www.sqtalk.com/forum/forum/general/small-talk/301-
Concorde - 27 years video,http://www.sqtalk.com/forum/forum/general/small-talk/267-
Air Quality in the plane,http://www.sqtalk.com/forum/forum/general/small-talk/215-
