title,url
Non-ER 777-300 flights = J Saver upgrades?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8367-
KF Saver Awards to UK,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8320-
SQ ends partnership with Delta,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7931-
20% Online Redemption Discount for Selected Flights in Economy and Business Class,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8348-
Shangri-La's Golden Circle Executive for PPS members,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3815-
How many KF miles in a year?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8366-
A380 & B777-300ER Business now waitlisting!!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8298-
US Airways with access to 77W J awards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8340-
Question on Redeeming KrisFlyer Miles on Multiple *A Carriers,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8337-
SQ hop ideas,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8307-
Redeem KF miles for infant,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6042-
Hilton HHonors Gold and Krisflyer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4252-
SQ KFM redemption queries on route MEL-TPE-MEL.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8329-
Probably a daft question but..,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8331-
Posting NH Domestic miles to KF,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8134-
Kris flyer booking line,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8326-
London based PPS-ers - lunch on 3rd March?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8314-
Successful waiver for changes to flights on partner airlines on issued tickets,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8308-
Saver fares and miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8297-
Use of KF miles on Star A,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8292-
Krisflyer miles on TK,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8285-
Standard J award flights and sq 322,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8273-
Star Alliance Round World Upgrades,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8268-
Flight to make PPS on Monday: benefits to expect?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8264-
SQ Softening Up on PPS Qualification: Courtesy Requalification,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6246-
Changing of date for redemption ticket,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8114-
Opening up my KF account,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8177-
2 FF numbers on one booking?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8166-
Saver Awards in F class on SQ220 SYD-SIN 744 flight,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8175-
Redemption upgrade to Suites,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8152-
First & Business Savers 300ER & A380 - look at the Photos of the Cabins!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8120-
"PPS Club Invite: Buffet Dinner, Screening of ""Journey To The Centre Of The Earth""",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4554-
30% Online Redemption Discount for Selected Flights in Economy and Business Class,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8149-
Krisflyer Elite Miles Reset To Zero?!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8142-
India joins the list of places with KF mile earning cards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8139-
Future KF Promotion after Sep 15th?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7327-
Redemption of KF Points For RTW Ticket,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8095-
Have Miles but Can't Get a Seat? How to Snare One,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8112-
"5000 Bonus KF Miles ex-Oz, 5 Days only",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8110-
PPS Discounts in Changi,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8087-
Earn KrisFlyer miles on Virgin Atlantic Flight,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8099-
Can nominee use my KF points for Star Alliance upgrades/awards?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8047-
J Saver Awards on A380/777W,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8057-
30% off - the new promo 2010,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8060-
A moment of indecision - then sanity prevailed.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7998-
Redeeming SQ miles on UA,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/8022-
No more PPS stickers?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2272-
Treating Loyal Customers - SQ could take some lessons from this,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7899-
A380 Redemption: Miles&More vs. KrisFlyer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7999-
SQ TYO station Bonus Miles Campaign,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7940-
“Quest for Immortality: The World of Ancient Egypt”.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7917-
PPS Double Dipping with new BMI membership number,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7966-
What would I know?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7949-
SQ Calendar 2010,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7693-
QUERY: One PNR - Two Sectors - 2 FF programs??,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7901-
Difference in KF miles earned - why?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7902-
Expiry of KF Miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7893-
Redemption for A380/B77W flights,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3188-
Luggage allowance for PPS for domestic travel in US,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7876-
KF Redemption: SGN - HKG not possible?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7758-
Upgrade Voucher - Can you use it as planned?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7144-
PPS Solitaire Privileges-SQ should change,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7800-
Why is C class on SQ223 blocked for *A partner redemptions?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7845-
SQ Redemption Booking is just amazing,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7815-
Achieving EG and PPS at the same time?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7811-
Changing a F Class redemption booking,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7165-
Economy Saver redemption HKG-SIN,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6923-
SWAP: *A F award for *A F award,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7783-
Why So Long For Refund Of Taxes On Award Ticket?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7790-
1 Dec 2009: Changes to redemption of KrisFlyer miles for flights on partner airlines,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7721-
Do frequent flyer programs allow points transfer?,http://www.sqtalk.com/forum/forum/general/small-talk/7763-
% of pax on a flight PPS or KFG,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7609-
What are the rumoured changes to KrisFlyer/PPS Club???,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7435-
O Class 772 to 77W,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7669-
KF Mileage Accrual on Star Alliance Intra-Europe flights,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7657-
Mix up with bonus miles and pps points,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7578-
Process of redeeming star alliance award.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7619-
Saver 1st Class awards on refitted B777-300A,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7634-
New KF Hotel Partner : Rendezvous Hotels,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7615-
Interesting promo,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7201-
RTW tickets and Special Upgrade Vouchers,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7556-
Saver availability but not standard?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7518-
Access to KrisGold Lounge,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7526-
Interested in an upgrade voucher?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7498-
How much to upgrade...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7501-
Tier status update - how long?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7486-
Elite Miles on VS,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6303-
Best Credit Card for KF Mileage,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6662-
losing faith..,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7411-
Purchase of extra miles for an online upgrade,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7355-
*A giving instant status for silver and gold.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7369-
So frustrated with miscredited miles - what am I doing wrong here?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6990-
Mileage expiry,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7366-
cancel a flight booked redeeming miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7337-
PPS the mystery of requalification and cumulative value....,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7300-
ewr-sin saver?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7305-
Booking multi-city KF redemption flights,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7282-
PPS pax gone bonkers....,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7018-
How many points actually required to get GOLD status?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7272-
How to upgrade on SQ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7267-
SaverAwards in F/J no longer offer on 744s?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7235-
Special Upgrade Points:  How Many Did *You* Earn?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6723-
What time do Award Bookings open?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7038-
Falling short of PPS qualification but massively exceeding KF Gold qualification,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7143-
Beware: AMEX PPS Voucher Conditions might change,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7117-
Finally UK Amex cardholders can transfer Membership Reward pts to KrisFlyer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7073-
Krisflyer Upgrade,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4786-
Credit Card in China for KF mileage,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7041-
Amex PPS SOLITAIRE Card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6918-
Multi City KF redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/7068-
Redemption Booking Engine Down 5+ hours!!!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6973-
Krisworld interruption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6985-
Rant: Saver redemption availability misrepresentation??,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6678-
F Redemption Booking Hassles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6558-
Citibank PremierMiles card (SIN),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1899-
Slipshod KF,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6913-
Is it possible to credit miles earned from my kids to my KF account?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6932-
Question: seatcounter.com & codes,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6876-
My final KrisFlyer redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6877-
Economy Saver redemption SIN-JFK-SIN,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6870-
Japan flights 50% off redemption in July 09!!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6849-
Economy to Business Upgrade question,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6853-
Confirming Waitlisted and Confirmed Redemptions,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6756-
Stupid Question on KF's Star Alliance Award Chart (Round-Trip),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6805-
Free stay in Singapore and KrisFlyer Member's Special Discount with F/C Tickets ex-US,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6810-
Do we earn KF Miles with nwa now?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6779-
Star Alliance one way redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6768-
Booking classes for Krisflyer mile accrual,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6743-
Australia - Westpac Singapore Air Credit Card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6526-
Purchase Miles: Now up to 50%,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6731-
SQ/MI award policies?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6733-
Awards have dried up suddenly on SQ11,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6522-
SQ's op-up policy: what do you think about it?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4687-
25% Discount on All Online Redemptions,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5786-
SQ to Release Business Saver Redemption in A380 & 300ER?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6684-
10x rewards with Maybank cards! S$0.25 a mile!!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6682-
Saver Awards 6 mths validity - means?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6671-
Something New for Solitaires:  PPS Reserve Value,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6586-
Question on *G renewal,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6601-
Changes to PPS?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/955-
Miles&More first FFP with access to 77W?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6273-
PPS renewal gift,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6516-
Rumour: Earn 300% miles on Suites,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6466-
First Saver,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6529-
Amex PPS Club Credit Card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1110-
Odd (complex) Upgrade question (s),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6437-
Newb - SQ miles questions please help.,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6438-
Question on redeeming for 4 Business Seats,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6427-
SQ Young Explorer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6126-
35% Off for PPS: One-stop to non-stop,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6389-
The PPS Circle but not only... also KF Gold and KF silver,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/818-
"More SIA flights on 50% online redemption discount, for all award types",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6391-
Better Solitaire Benefits Needed,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6380-
UK Krisflyer March Seat Sale,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5991-
mileage running in Asia,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6196-
Devaluation of KrisFlyer miles - another letter to Straits Times (2009-03),http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6261-
"Day that miles expire:  if expire April, gone the 1st or the 30th?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6239-
Help me qualify for *G !,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5412-
Waitlisted Redemption Booking,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6010-
KF bookings going missing ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6125-
Things to take note in order to have 50% off redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6116-
Miles needed to travel overseas!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6089-
What's up w/ ANA Web tool,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6073-
Help to donate miles to charity?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6071-
77W Saver Awards Are Back,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6008-
Metro Taste of Auckland festival,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/6018-
Possible to enjoy EG benefits before receiving the card?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5982-
One Way Upgrades Using KF Miles Help Please,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5883-
Help:  short by 1600 KF miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5975-
Miles accrual,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5980-
New Redemption Discount for PPS Members,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5954-
Just had a call from Krisflyer re premium 77W redemptions,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5931-
SQ Premium redemption policy unfair to other *A members?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5961-
KF Redemption Exchange Rate: 1 SQ 77W F = 2 to 3 NH C?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5967-
AU Citibank Citi Rewards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5960-
Reprotection from 77W First to A380 Suites,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5910-
KF AMEX Gold Card - not the fastest way to more miles?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2916-
Elite Gold -Virgin Atlantic Privileges,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5899-
changing the destination on a saver award in F,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5920-
Help please,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5850-
Saver redemptions on retrofitted SIA B777-300 with new products,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5846-
Online Miles Top up,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5872-
Miles needed for *A redemption with connecting flights,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5873-
Can we still redeem on Mexicana?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5814-
May EGs guest someone to priority checkin and boarding?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5820-
PPS Qualification Accrual Time Window,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5810-
J saver awards on 388 and 77W,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5698-
KF Combining Family Points,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5754-
is it difficult to redeem seats on other star alliance airlines?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5717-
Flight changes resulting in long layover in SIN,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5741-
How does redemption rebook work?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5726-
Great redemption booking through KF,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5710-
"Waitlists, service levels, etc - Less and less keen on SQ…",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3438-
"PPS club, is it MUCH better than * EG ?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5672-
Question about validity of saver awards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5542-
Latest PPS Lifestyle Privileges,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5690-
Why can't Krisflyer be like this...?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5625-
Which Website to check Live Seat Map for all SQ Flights,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5632-
Switching out of PPS,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5422-
*A award routing question - SYD-Canada-Europe,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5608-
Krisflyer Membership Query,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5572-
Can you book one way *A awards with KF miles?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4371-
More proof that KrisFlyer miles are worthless,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5341-
"More champagne, Sir?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5049-
What happens to cumulative PPSV if I don't requalify? Options?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4927-
Article on FFPs:  Applies to KrisFlyer?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5474-
J class redemption on Y ticket,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5555-
Possible to use upgrade award and change flight date at same time,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5498-
SIN-CGK PPS Value prone to missing,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5489-
['News'] From AsiaTwo: Singapore Airlines ends PPS Club programme,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5471-
Award Saver Routes,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5147-
Got my new PPS Card today!,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5167-
Some pictures from 27 Nov 2008 PPS JKT event: A345 All J Service to USA Celebration,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5398-
More awards availability with the economic downturn?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5331-
KF ES and mileage redemption,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5146-
One year after PPS Changes.  Any comments?  Suggestions?  Expectations?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4860-
Suspicious experience re. KF saver availability,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5349-
"Gold card on the way, any way to use services?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5346-
Gifting miles,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5027-
Krisflyer miles from Standard Chartered Credit Card,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5306-
"Soft landing = a kinder, gentler side of the new KrisFlyer programme?",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3843-
Godlike treatment for Solitaires at T3: a lounge they may not enter,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/2948-
Goodbye Krisflyer,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5221-
Re-design of PPS and KrisFlyer cards,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/1999-
Maybank Horizon Platinum Visa Card [SIN],http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5234-
Why aren't Business Saver Awarrds offered for ...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5210-
MR for EG,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5164-
Another PPS benefit cutback - DFS booze discount now 10%,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5098-
double dipping with PPS value?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5117-
"Had enough of SQ's condescending, supercilious attitude...",http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5082-
Last trip as PPS...,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4850-
Chances of 'Standard' award waitlist clearing?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5080-
Using KF Miles for inter-airlines upgrades?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5065-
Award Flights bookings for a Couple,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4909-
From PPS to KF Gold,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5062-
SGD300 voucher for PPS online booking CGK-SIN-CGK in First/Business - Exp 30/10/08,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5054-
Can you transfer Thai points to SQ?,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/5031-
Upgrade Question,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4959-
Taxes and Surchages,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/4963-
Confirmed: PPS values do matter for op-ups,http://www.sqtalk.com/forum/forum/singapore-airlines/krisflyer-pps-club/3450-
